depth,GR
2655.233,76.855
2655.354,72.62
2655.475,68.449
2655.595,65.449
2655.716,64.847
2655.837,64.18
2655.958,62.608
2656.079,60.644
2656.2,58.42
2656.321,57.171
2656.442,58.248
2656.563,59.723
2656.683,60.747
2656.804,61.705
2656.925,62.078
2657.046,61.605
2657.167,60.743
2657.288,60.466
2657.409,60.513
2657.53,61.469
2657.651,62.812
2657.771,63.639
2657.892,64.21
2658.013,62.763
2658.134,61.773
2658.255,60.782
2658.376,61.155
2658.497,63.603
2658.618,66.634
2658.739,69.727
2658.859,71.659
2658.98,73.65
2659.101,74.414
2659.222,74.329
2659.343,73.728
2659.464,73.322
2659.585,73.113
2659.706,73.03
2659.826,72.557
2659.947,71.241
2660.068,69.862
2660.189,68.288
2660.31,67.558
2660.431,70.261
2660.552,73.426
2660.673,76.005
2660.793,78.448
2660.914,79.795
2661.035,80.232
2661.156,80.086
2661.277,77.406
2661.398,75.119
2661.519,72.572
2661.64,70.74
2661.76,69.426
2661.881,70.833
2662.002,71.725
2662.123,70.798
2662.244,67.798
2662.365,64.861
2662.486,63.807
2662.607,63.27
2662.728,64.356
2662.848,65.049
2662.969,64.515
2663.09,63.459
2663.211,62.66
2663.332,62.063
2663.453,61.591
2663.574,61.315
2663.695,61.88
2663.815,64.194
2663.937,65.864
2664.057,67.213
2664.178,69.01
2664.299,69.77
2664.42,69.62
2664.541,69.153
2664.662,68.549
2664.783,68.467
2664.904,68.581
2665.024,68.367
2665.145,67.575
2665.266,66.641
2665.387,66.435
2665.508,66.676
2665.629,67.311
2665.75,71.442
2665.871,73.565
2665.991,75.691
2666.112,79.695
2666.233,82.725
2666.354,84.071
2666.475,86.966
2666.596,89.16
2666.717,91.411
2666.838,91.717
2666.958,91.377
2667.079,88.637
2667.2,84.142
2667.321,79.97
2667.442,77.556
2667.563,74.102
2667.684,62.018
2667.805,55.511
2667.926,51.017
2668.046,50.095
2668.167,56.107
2668.288,60.759
2668.409,65.482
2668.53,71.561
2668.651,75.564
2668.772,77.361
2668.893,77.865
2669.013,78.756
2669.134,81.979
2669.255,84.75
2669.376,87.071
2669.497,88.287
2669.618,89.176
2669.739,88.318
2669.86,85.509
2669.98,81.923
2670.101,78.143
2670.222,75.012
2670.343,73.049
2670.464,71.412
2670.585,70.421
2670.706,70.08
2670.827,70.452
2670.948,71.732
2671.069,73.788
2671.189,75.005
2671.31,75.375
2671.431,75.292
2671.552,74.951
2671.673,74.481
2671.794,74.008
2671.915,73.279
2672.036,71.961
2672.156,70.644
2672.277,69.529
2672.398,68.084
2672.519,67.155
2672.64,67.849
2672.761,68.55
2672.882,72.293
2673.003,76.301
2673.124,80.822
2673.244,83.465
2673.365,85.977
2673.486,88.1
2673.607,88.727
2673.728,85.662
2673.849,80.582
2673.97,77.911
2674.091,73.414
2674.211,70.932
2674.332,68.774
2674.453,68.367
2674.574,70.363
2674.695,72.811
2674.816,74.154
2674.937,74.851
2675.058,74.963
2675.178,73.322
2675.299,72.466
2675.42,71.603
2675.541,72.236
2675.662,74.485
2675.783,77.711
2675.904,81.259
2676.025,83.453
2676.146,85.122
2676.266,84.974
2676.387,82.945
2676.508,80.915
2676.629,80.447
2676.75,80.557
2676.871,81.834
2676.992,82.143
2677.113,81.864
2677.233,81.787
2677.354,81.959
2677.475,82.53
2677.596,83.354
2677.717,83.468
2677.838,84.161
2677.959,84.726
2678.08,85.425
2678.2,84.69
2678.322,82.926
2678.442,79.924
2678.563,76.794
2678.684,74.118
2678.805,71.699
2678.926,70.773
2679.047,70.754
2679.168,70.74
2679.289,71.11
2679.409,70.638
2679.53,70.23
2679.651,69.89
2679.772,69.875
2679.893,70.762
2680.014,72.042
2680.135,73.582
2680.256,74.601
2680.376,74.716
2680.497,73.719
2680.618,72.924
2680.739,72.519
2680.86,72.505
2680.981,75.469
2681.102,78.05
2681.223,81.272
2681.344,82.748
2681.464,83.185
2681.585,83.493
2681.706,83.541
2681.827,83.973
2681.948,84.994
2682.069,86.208
2682.19,85.935
2682.311,82.675
2682.431,79.35
2682.552,76.93
2682.673,76.46
2682.794,76.634
2682.915,76.23
2683.036,72.516
2683.157,69.576
2683.278,67.744
2683.398,66.691
2683.519,70.046
2683.64,75.212
2683.761,78.179
2683.882,80.108
2684.003,81.003
2684.124,81.631
2684.245,81.876
2684.365,82.116
2684.487,81.322
2684.607,79.098
2684.728,77.002
2684.849,76.277
2684.97,75.999
2685.091,78.441
2685.212,79.466
2685.333,80.161
2685.454,80.207
2685.574,80.116
2685.695,79.72
2685.816,79.572
2685.937,79.233
2686.058,79.084
2686.179,79.063
2686.3,79.241
2686.421,79.421
2686.542,80.115
2686.663,81.135
2686.784,82.155
2686.905,82.79
2687.026,83.805
2687.147,84.502
2687.268,84.746
2687.389,84.598
2687.51,83.867
2687.631,82.94
2687.752,82.537
2687.874,82.584
2687.994,83.605
2688.115,84.624
2688.237,85.32
2688.357,85.952
2688.479,86.452
2688.6,85.98
2688.72,84.344
2688.842,77.772
2688.963,73.802
2689.083,68.594
2689.205,65.659
2689.326,63.695
2689.447,70.416
2689.568,74.166
2689.689,78.948
2689.81,82.432
2689.931,85.013
2690.052,85.965
2690.173,85.946
2690.294,86.189
2690.415,86.756
2690.536,87.127
2690.657,86.592
2690.778,82.866
2690.899,81.046
2691.02,74.411
2691.141,67.91
2691.262,61.146
2691.383,58.598
2691.504,59.42
2691.625,61.546
2691.746,64.448
2691.867,67.8
2691.988,69.473
2692.109,70.62
2692.23,70.474
2692.351,70.005
2692.472,69.339
2692.593,68.54
2692.714,68.85
2692.835,71.812
2692.956,73.55
2693.077,75.348
2693.198,78.184
2693.319,80.891
2693.44,82.233
2693.561,82.085
2693.682,80.318
2693.803,78.357
2693.924,75.42
2694.045,73.65
2694.166,71.296
2694.287,69.333
2694.408,68.023
2694.529,66.572
2694.65,66.103
2694.771,65.957
2694.892,66.509
2695.013,66.509
2695.135,66.101
2695.255,65.757
2695.376,66.456
2695.498,70.068
2695.618,73.36
2695.74,75.613
2695.861,76.763
2695.982,75.122
2696.103,72.057
2696.224,68.794
2696.345,66.118
2696.466,64.937
2696.587,67.708
2696.708,72.161
2696.829,74.223
2696.95,76.217
2697.071,77.82
2697.192,76.761
2697.313,76.488
2697.434,76.598
2697.555,78.335
2697.676,82.533
2697.797,85.948
2697.918,85.93
2698.039,82.674
2698.16,78.182
2698.281,73.366
2698.402,68.678
2698.523,64.381
2698.644,63.001
2698.765,62.789
2698.886,65.432
2699.007,70.471
2699.128,74.149
2699.249,77.375
2699.37,79.626
2699.491,81.295
2699.612,81.859
2699.733,81.458
2699.854,79.625
2699.975,74.354
2700.096,69.732
2700.217,66.663
2700.338,64.374
2700.459,64.033
2700.58,64.343
2700.701,66.465
2700.822,68.394
2700.943,70.514
2701.064,72.053
2701.185,71.19
2701.306,69.49
2701.427,67.269
2701.548,65.565
2701.669,63.521
2701.79,63.585
2701.911,66.808
2702.032,69.451
2702.153,71.705
2702.274,73.761
2702.396,75.817
2702.517,77.354
2702.637,78.181
2702.759,78.424
2702.88,76.068
2703,73.52
2703.122,71.365
2703.243,70.185
2703.364,69.258
2703.485,71.376
2703.606,72.662
2703.727,74.071
2703.848,74.828
2703.969,75.006
2704.09,75.251
2704.211,76.657
2704.332,77.874
2704.453,78.572
2704.574,73.491
2704.695,70.755
2704.816,68.011
2704.937,66.504
2705.058,69.72
2705.179,71.656
2705.3,71.656
2705.421,75.722
2705.542,77.846
2705.663,79.127
2705.784,78.977
2705.905,77.923
2706.026,77.128
2706.147,76.721
2706.268,76.901
2706.389,79.085
2706.51,80.498
2706.631,82.167
2706.752,83.77
2706.873,83.881
2706.994,82.172
2707.115,81.378
2707.236,80.649
2707.357,80.632
2707.478,81.199
2707.599,81.635
2707.72,81.359
2707.841,80.109
2707.962,78.535
2708.083,77.482
2708.204,79.085
2708.325,83.477
2708.446,87.088
2708.567,89.214
2708.688,85.161
2708.809,82.581
2708.93,75.806
2709.052,72.347
2709.172,72.786
2709.293,78.02
2709.415,81.956
2709.535,84.337
2709.656,85.943
2709.778,86.832
2709.898,87.075
2710.02,86.67
2710.141,85.095
2710.261,83.714
2710.383,82.466
2710.504,81.864
2710.625,82.628
2710.746,83.452
2710.867,82.786
2710.988,79.267
2711.109,75.549
2711.23,73.332
2711.351,71.172
2711.472,72.713
2711.593,76.587
2711.714,81.168
2711.835,83.166
2711.956,83.079
2712.077,79.825
2712.198,75.462
2712.319,71.225
2712.44,68.613
2712.561,68.403
2712.682,70.461
2712.803,73.931
2712.924,73.736
2713.045,71.768
2713.166,70.456
2713.287,69.787
2713.408,70.162
2713.529,71.696
2713.65,72.787
2713.771,73.483
2713.892,73.595
2714.013,73.576
2714.134,73.884
2714.255,75.488
2714.376,78.196
2714.497,81.349
2714.618,83.28
2714.739,84.821
2714.86,85.128
2714.981,83.551
2715.102,82.429
2715.223,81.311
2715.344,80.516
2715.465,80.046
2715.586,79.772
2715.707,81.613
2715.828,83.239
2715.949,85.683
2716.07,87.415
2716.191,88.761
2716.313,89.134
2716.433,87.883
2716.554,85.53
2716.676,83.308
2716.796,81.67
2716.917,80.679
2717.039,81.438
2717.159,82.138
2717.281,80.693
2717.402,77.368
2717.522,73.849
2717.644,70.388
2717.765,73.102
2717.886,77.742
2718.007,84.839
2718.128,89.355
2718.249,94.043
2718.37,94.802
2718.491,94.459
2718.612,93.665
2718.733,92.157
2718.854,89.865
2718.975,88.421
2719.096,87.046
2719.217,85.927
2719.338,84.804
2719.459,84.267
2719.58,84.307
2719.701,84.365
2719.822,85.057
2719.943,85.432
2720.064,85.545
2720.185,85.98
2720.306,86.927
2720.427,87.567
2720.548,88.329
2720.669,89.218
2720.79,88.098
2720.911,86.264
2721.032,85.534
2721.153,85.518
2721.274,86.406
2721.395,86.843
2721.516,87.341
2721.637,87.326
2721.758,86.532
2721.879,83.98
2722,82.669
2722.121,81.487
2722.242,80.238
2722.363,79.698
2722.484,82.789
2722.605,85.176
2722.726,88.532
2722.847,93.116
2722.968,95.177
2723.089,94.318
2723.21,91.058
2723.331,86.046
2723.452,80.905
2723.573,77.643
2723.694,76.656
2723.815,77.223
2723.937,80.247
2724.057,82.113
2724.178,83.589
2724.3,84.805
2724.421,85.695
2724.542,83.658
2724.663,80.136
2724.784,76.941
2724.905,74.201
2725.026,71.527
2725.147,68.655
2725.268,66.564
2725.389,66.48
2725.51,68.214
2725.631,72.022
2725.752,75.507
2725.873,79.639
2725.994,82.344
2726.115,83.886
2726.236,85.619
2726.357,85.989
2726.478,85.843
2726.599,85.5
2726.72,85.484
2726.841,85.79
2726.962,85.705
2727.083,85.365
2727.204,84.892
2727.325,84.486
2727.446,84.338
2727.567,84.58
2727.688,85.926
2727.809,88.698
2727.93,91.468
2728.051,93.525
2728.172,93.574
2728.293,89.34
2728.414,85.886
2728.535,82.953
2728.656,80.082
2728.777,78.956
2728.898,79.393
2729.019,79.898
2729.14,81.109
2729.261,82.13
2729.382,83.09
2729.503,83.589
2729.624,84.287
2729.745,86.452
2729.866,89.244
2729.987,94.738
2730.108,101.074
2730.229,103.846
2730.35,104.997
2730.471,105.562
2730.592,105.22
2730.713,102.932
2730.834,102.258
2730.956,98.387
2731.076,95.23
2731.198,92.485
2731.319,92.079
2731.439,95.565
2731.561,100.088
2731.682,103.311
2731.802,105.044
2731.924,105.611
2732.045,104.686
2732.166,101.876
2732.287,100.177
2732.408,97.561
2732.529,95.734
2732.65,92.991
2732.771,89.402
2732.892,87.771
2733.013,85.419
2733.134,84.617
2733.255,86.744
2733.376,89.355
2733.497,92.903
2733.618,96.452
2733.739,100.354
2733.86,100.728
2733.981,99.866
2734.102,98.812
2734.223,99.314
2734.345,100.526
2734.467,101.471
2734.588,100.688
2734.71,97.298
2734.832,94.299
2734.954,91.558
2735.075,89.402
2735.197,88.279
2735.319,88.132
2735.441,89.997
2735.563,93.218
2735.684,96.895
2735.806,99.023
2735.928,101.275
2736.05,101.06
2736.172,95.918
2736.293,91.885
2736.415,86.744
2736.537,83.746
2736.659,82.363
2736.781,81.633
2736.902,81.618
2737.024,82.958
2737.146,83.723
2737.268,84.999
2737.39,85.567
2737.511,84.702
2737.633,83.587
2737.755,81.297
2737.877,80.244
2737.999,79.253
2738.12,78.654
2738.242,77.729
2738.364,76.869
2738.486,76.073
2738.607,76.51
2738.729,77.789
2738.851,79.263
2738.973,81.386
2739.095,85.256
2739.217,91.01
2739.338,95.599
2739.46,99.017
2739.582,99.453
2739.704,96.584
2739.825,90.274
2739.947,86.109
2740.069,82.978
2740.191,79.847
2740.313,77.627
2740.435,75.533
2740.556,74.286
2740.678,73.359
2740.8,73.082
2740.922,74.037
2741.043,75.161
2741.165,78.71
2741.287,81.935
2741.409,85.77
2741.531,87.763
2741.652,89.621
2741.774,90.06
2741.896,88.613
2742.018,87.496
2742.14,88.187
2742.261,89.085
2742.383,90.683
2742.505,92.349
2742.627,93.503
2742.749,94.461
2742.87,95.675
2742.992,96.822
2743.114,96.871
2743.236,95.749
2743.357,94.307
2743.479,91.689
2743.601,89.993
2743.723,88.026
2743.845,86.518
2743.967,85.854
2744.088,85.705
2744.21,85.693
2744.332,85.934
2744.454,85.463
2744.575,84.018
2744.697,83.093
2744.819,84.367
2744.941,85.715
2745.063,87.385
2745.185,87.821
2745.306,86.698
2745.428,86.1
2745.55,85.887
2745.672,85.866
2745.793,85.85
2745.915,85.382
2746.037,84.128
2746.159,83.336
2746.281,82.929
2746.402,83.626
2746.524,86.133
2746.646,87.868
2746.768,88.957
2746.89,90.169
2747.011,91.381
2747.133,90.968
2747.255,92.903
2747.377,93.226
2747.499,96.824
2747.62,97.325
2747.742,96.143
2747.864,92.948
2747.986,86.966
2748.107,82.734
2748.229,79.928
2748.351,78.679
2748.473,78.338
2748.595,79.681
2748.717,81.283
2748.838,82.628
2748.96,84.1
2749.082,85.573
2749.204,87.242
2749.325,88.586
2749.447,89.089
2749.569,88.553
2749.691,86.522
2749.813,84.886
2749.935,82.926
2750.056,81.415
2750.178,80.62
2750.3,80.535
2750.422,80.974
2750.543,81.994
2750.665,82.691
2750.787,83.061
2750.909,84.276
2751.031,86.011
2751.152,87.288
2751.274,87.007
2751.396,85.762
2751.518,81.208
2751.64,77.301
2751.761,75.922
2751.883,75.124
2752.005,74.329
2752.127,73.663
2752.249,73.064
2752.37,74.537
2752.492,79.445
2752.614,81.375
2752.736,83.106
2752.857,83.609
2752.979,83.394
2753.101,82.012
2753.223,81.351
2753.345,79.969
2753.467,79.373
2753.588,78.38
2753.71,77.975
2753.832,76.531
2753.954,72.945
2754.075,71.051
2754.197,68.633
2754.319,67.645
2754.441,68.012
2754.563,69.36
2754.685,71.158
2754.806,72.568
2754.928,72.861
2755.05,72.468
2755.172,71.087
2755.293,69.969
2755.415,69.366
2755.537,71.412
2755.659,72.056
2755.781,77.031
2755.902,83.755
2756.024,89.896
2756.146,94.352
2756.268,96.992
2756.39,97.754
2756.511,95.534
2756.633,90.456
2756.755,87.394
2756.877,85.106
2756.999,83.405
2757.12,83.179
2757.242,83.24
2757.364,84.906
2757.486,86.574
2757.608,87.661
2757.729,88.873
2757.851,89.83
2757.973,90.914
2758.095,91.87
2758.217,91.266
2758.338,88.266
2758.46,85.658
2758.582,82.589
2758.704,81.601
2758.825,81.196
2758.947,81.179
2759.069,81.422
2759.191,81.469
2759.313,80.803
2759.435,80.068
2759.556,79.665
2759.678,79.649
2759.8,80.017
2759.922,80.131
2760.043,80.112
2760.165,80.226
2760.287,81.246
2760.409,83.305
2760.531,85.488
2760.652,85.992
2760.774,86.036
2760.896,86.53
2761.018,86.65
2761.14,88.387
2761.261,90.572
2761.383,91.009
2761.505,89.241
2761.627,81.639
2761.749,72.349
2761.87,68.184
2761.992,65.506
2762.114,64.647
2762.236,66.057
2762.358,69.274
2762.479,70.946
2762.601,72.485
2762.723,73.376
2762.845,74.072
2762.967,74.703
2763.088,75.138
2763.21,75.511
2763.332,75.816
2763.454,75.866
2763.575,76.102
2763.697,76.021
2763.819,75.939
2763.941,75.86
2764.063,76.616
2764.185,77.965
2764.306,79.957
2764.428,80.523
2764.55,79.727
2764.672,79.191
2764.793,79.237
2764.915,80.323
2765.037,83.026
2765.159,85.41
2765.281,88.697
2765.402,91.727
2765.524,94.109
2765.646,96.101
2765.768,97.252
2765.89,97.883
2766.011,96.31
2766.133,92.533
2766.255,89.727
2766.377,88.412
2766.499,88.266
2766.62,86.692
2766.742,84.341
2766.864,81.146
2766.986,78.99
2767.108,77.283
2767.229,76.685
2767.351,77.314
2767.473,79.826
2767.595,84.994
2767.717,88.221
2767.838,93.712
2767.96,97.388
2768.082,99.836
2768.204,102.021
2768.325,104.141
2768.447,105.678
2768.569,106.508
2768.691,107.463
2768.813,107.899
2768.935,108.331
2769.056,107.992
2769.178,107.458
2769.3,106.726
2769.422,106.385
2769.543,105.916
2769.665,105.702
2769.787,105.62
2769.909,105.603
2770.031,105.906
2770.152,106.152
2770.274,103.605
2770.396,101.448
2770.518,99.548
2770.64,98.69
2770.761,98.544
2770.883,98.395
2771.005,98.377
2771.127,98.169
2771.249,97.113
2771.37,94.179
2771.492,91.567
2771.614,89.346
2771.736,87.642
2771.858,86.912
2771.979,87.803
2772.101,90.832
2772.223,93.08
2772.345,94.232
2772.467,95.314
2772.588,95.674
2772.71,95.671
2772.832,93.644
2772.954,90.385
2773.075,86.542
2773.197,83.611
2773.319,79.507
2773.441,76.312
2773.563,73.833
2773.685,71.872
2773.806,71.205
2773.928,74.036
2774.05,76.676
2774.172,79.836
2774.293,82.545
2774.415,85.444
2774.537,87.178
2774.659,88.067
2774.781,88.11
2774.902,88.033
2775.024,88.074
2775.146,88.321
2775.268,87.718
2775.39,85.693
2775.511,83.926
2775.633,82.089
2775.755,81.296
2775.877,81.019
2775.999,80.355
2776.12,78.977
2776.242,76.106
2776.364,74.273
2776.486,73.153
2776.608,72.489
2776.729,72.599
2776.851,73.686
2776.973,77.037
2777.095,79.482
2777.217,81.605
2777.338,84.634
2777.46,87.403
2777.582,89.852
2777.704,92.167
2777.825,93.188
2777.947,94.333
2778.069,94.64
2778.191,94.494
2778.313,94.089
2778.435,93.684
2778.556,93.665
2778.678,94.424
2778.8,94.732
2778.922,94.714
2779.043,93.983
2779.165,92.28
2779.287,90.965
2779.409,89.913
2779.531,88.589
2779.652,89.167
2779.774,91.612
2779.896,93.667
2780.018,94.754
2780.14,94.534
2780.261,93.228
2780.383,90.033
2780.505,88.526
2780.627,88.821
2780.749,90.047
2780.87,97.095
2780.992,103.363
2781.114,107.884
2781.236,111.693
2781.358,112.905
2781.479,108.285
2781.601,103.73
2781.723,98.268
2781.845,93.583
2781.967,90.067
2782.088,87.584
2782.21,86.466
2782.332,88.912
2782.454,92.914
2782.575,97.045
2782.697,102.471
2782.819,107.511
2782.941,112.161
2783.063,119.079
2783.185,121.354
2783.307,118.768
2783.429,113.974
2783.551,108.921
2783.672,103.933
2783.794,98.686
2783.916,94.996
2784.038,93.447
2784.16,93.257
2784.282,92.875
2784.404,92.426
2784.526,91.331
2784.648,93.283
2784.77,95.882
2784.892,98.286
2785.013,100.757
2785.135,100.31
2785.257,97.98
2785.379,95.459
2785.501,94.426
2785.623,93.913
2785.745,96.189
2785.867,98.27
2785.989,99.639
2786.111,100.228
2786.233,100.624
2786.354,101.02
2786.477,101.285
2786.598,101.874
2786.72,102.464
2786.842,103.312
2786.964,105.004
2787.086,107.085
2787.208,111.047
2787.33,115.982
2787.452,124.353
2787.574,129.612
2787.696,133.25
2787.818,135.59
2787.939,136.504
2788.062,135.797
2788.183,132.106
2788.305,124.85
2788.427,117.722
