depth,GR
2972.642,99.956
2972.766,101.184
2972.89,101.763
2973.014,100.316
2973.138,97.552
2973.262,95.236
2973.387,93.979
2973.511,92.539
2973.635,90.914
2973.759,90.037
2973.884,88.978
2974.008,86.441
2974.132,83.039
2974.256,80.16
2974.38,79.334
2974.504,80.674
2974.629,83.314
2974.753,84.849
2974.877,85.129
2975.001,86.777
2975.125,91.236
2975.25,96.406
2975.374,98.83
2975.498,98.764
2975.622,98.229
2975.747,99.149
2975.871,100.553
2975.995,100.164
2976.119,97.14
2976.243,93.376
2976.367,91.45
2976.492,91.148
2976.616,89.817
2976.74,86.335
2976.864,83.457
2976.989,82.67
2977.113,82.368
2977.237,80.793
2977.361,79.703
2977.485,81.8
2977.609,85.913
2977.734,90.373
2977.858,93.816
2977.982,94.975
2978.106,93.408
2978.23,91.357
2978.355,91.114
2978.479,92.96
2978.603,94.067
2978.727,92.847
2978.851,89.51
2978.976,85.321
2979.1,81.233
2979.224,78.916
2979.348,78.938
2979.472,80.898
2979.597,83.902
2979.721,87.191
2979.845,89.136
2979.969,87.341
2980.094,82.528
2980.218,78.978
2980.342,77.789
2980.466,77.364
2980.59,76.784
2980.714,77.439
2980.839,79.938
2980.963,81.335
2981.087,79.323
2981.211,74.014
2981.335,67.502
2981.459,61.055
2981.584,57.255
2981.708,59.408
2981.832,68.106
2981.956,79.028
2982.081,87.295
2982.205,91.379
2982.329,91.017
2982.453,87.432
2982.577,83.814
2982.702,83.396
2982.826,85.237
2982.95,86.796
2983.074,87.512
2983.198,88.244
2983.323,89.229
2983.447,90.134
2983.571,90.834
2983.695,91.112
2983.819,91.274
2983.944,92.078
2984.068,93.972
2984.192,95.928
2984.316,96.129
2984.44,94.693
2984.564,93.086
2984.689,91.674
2984.813,89.664
2984.937,87.338
2985.061,85.764
2985.186,84.286
2985.31,81.999
2985.434,80.416
2985.558,81.106
2985.682,83.404
2985.807,85.294
2985.931,86.255
2986.055,87.071
2986.179,87.874
2986.303,87.517
2986.427,85.429
2986.552,83.898
2986.676,84.475
2986.8,86.099
2986.924,85.959
2987.049,83.785
2987.173,82.265
2987.297,82.746
2987.421,84.349
2987.545,84.729
2987.669,83.146
2987.794,81.625
2987.918,81.822
2988.042,83.482
2988.166,85.469
2988.291,87.099
2988.415,87.848
2988.539,87.529
2988.663,86.94
2988.787,85.939
2988.911,84.196
2989.036,82.575
2989.16,81.945
2989.284,81.194
2989.408,79.292
2989.532,76.898
2989.657,74.335
2989.781,71.721
2989.905,70.783
2990.029,72.709
2990.154,76.729
2990.278,79.455
2990.402,80.184
2990.526,80.686
2990.65,81.983
2990.774,83.586
2990.899,83.283
2991.023,80.168
2991.147,72.82
2991.271,59.26
2991.396,43.536
2991.52,32.304
2991.644,31.097
2991.768,37.691
2991.892,48.95
2992.016,62.857
2992.141,77.291
2992.265,88.102
2992.389,92.541
2992.513,92.244
2992.637,91.064
2992.762,90.136
2992.886,87.481
2993.01,83.624
2993.134,82.142
2993.258,85.087
2993.383,89.828
2993.507,92.58
2993.631,91.64
2993.755,88.155
2993.879,84.898
2994.004,85.222
2994.128,88.307
2994.252,91.087
2994.376,91.144
2994.5,90.399
2994.625,90.324
2994.749,90.087
2994.873,88.23
2994.997,85.273
2995.122,82.749
2995.246,80.807
2995.37,79.215
2995.494,78.883
2995.618,81.062
2995.743,84.441
2995.867,86.25
2995.991,85.851
2996.115,84.089
2996.24,81.855
2996.364,79.84
2996.488,79.104
2996.612,79.646
2996.736,79.962
2996.861,79.807
2996.985,80.021
2997.109,81.78
2997.233,84.144
2997.358,85.376
2997.482,85.225
2997.606,85.744
2997.73,86.488
2997.854,84.368
2997.979,79.781
2998.103,76.291
2998.227,77.225
2998.351,81.266
2998.476,86.136
2998.6,89.9
2998.724,91.473
2998.848,90.379
2998.972,88.689
2999.097,88.475
2999.221,90.554
2999.345,92.703
2999.469,92.718
2999.594,89.785
2999.718,85.929
2999.842,82.921
2999.966,81.735
3000.091,82.307
3000.215,84.533
3000.339,86.862
3000.463,88.056
3000.587,87.175
3000.712,84.493
3000.836,81.027
3000.96,78.814
3001.084,79.036
3001.208,81.825
3001.333,84.699
3001.457,85.842
3001.581,85.068
3001.706,83.296
3001.83,81.736
3001.954,81.594
3002.078,82.496
3002.202,83.796
3002.327,84.258
3002.451,83.4
3002.575,81.915
3002.699,81.463
3002.823,82.855
3002.948,85.444
3003.072,86.962
3003.196,86.868
3003.321,85.505
3003.445,83.079
3003.569,80.338
3003.693,80.567
3003.817,84.587
3003.942,89.534
3004.066,91.63
3004.19,91.467
3004.314,91.043
3004.438,91.461
3004.563,92.393
3004.687,93.454
3004.811,93.057
3004.935,89.972
3005.06,85.751
3005.184,83.251
3005.308,82.304
3005.432,80.893
3005.557,78.393
3005.681,76.212
3005.805,75.098
3005.929,74.336
3006.053,74.112
3006.178,74.764
3006.302,75.261
3006.426,74.278
3006.55,72.505
3006.675,71.267
3006.799,70.737
3006.923,70.512
3007.047,70.872
3007.171,72.33
3007.296,74.287
3007.42,75.634
3007.544,75.77
3007.668,75.373
3007.793,75.664
3007.917,77.576
3008.041,81.086
3008.165,84.565
3008.29,85.162
3008.414,82.013
3008.538,77.42
3008.662,75.236
3008.786,75.919
3008.911,76.306
3009.035,75.108
3009.159,74.069
3009.283,74.905
3009.408,76.303
3009.532,76.317
3009.656,74.97
3009.78,73.254
3009.905,71.668
3010.029,70.518
3010.153,69.911
3010.277,69.929
3010.401,69.893
3010.526,69.775
3010.65,70.656
3010.774,72.283
3010.898,73.908
3011.022,74.459
3011.147,74.326
3011.271,75.04
3011.395,76.354
3011.52,77.678
3011.644,79.022
3011.768,80.913
3011.892,84.565
3012.016,89.755
3012.141,94.147
3012.265,95.729
3012.389,94.735
3012.513,93.624
3012.637,94.405
3012.762,96.531
3012.886,97.959
3013.01,96.618
3013.135,93.399
3013.259,89.573
3013.383,86.138
3013.507,83.724
3013.631,83.743
3013.756,86.709
3013.88,89.219
3014.004,88.001
3014.128,83.844
3014.252,80.828
3014.377,81.528
3014.501,83.496
3014.625,84.442
3014.749,84.463
3014.874,85.135
3014.998,86.867
3015.122,88.828
3015.246,90.211
3015.371,90.154
3015.495,88.312
3015.619,84.756
3015.743,80.676
3015.867,79.175
3015.992,81.813
3016.116,86.325
3016.24,87.219
3016.364,83.285
3016.489,77.631
3016.613,73.918
3016.737,72.724
3016.861,72.778
3016.985,74.175
3017.11,77.898
3017.234,82.553
3017.358,85.254
3017.482,84.062
3017.607,81.455
3017.731,80.519
3017.855,81.565
3017.979,81.921
3018.104,80.513
3018.228,78.949
3018.352,78.672
3018.476,78.973
3018.6,79.271
3018.725,80.371
3018.849,81.71
3018.973,80.83
3019.097,78.521
3019.221,78.99
3019.346,83.042
3019.47,87.911
3019.594,89.893
3019.719,88.354
3019.843,84.209
3019.967,79.98
3020.091,77.678
3020.216,77.595
3020.34,78.286
3020.464,79.107
3020.589,80.333
3020.713,80.962
3020.837,79.926
3020.961,77.491
3021.086,75.812
3021.21,76.939
3021.334,80.804
3021.458,84.61
3021.583,86.929
3021.707,87.755
3021.832,87.745
3021.956,86.729
3022.08,84.979
3022.204,83.551
3022.329,82.908
3022.453,82.857
3022.577,83.175
3022.701,83.263
3022.826,82.021
3022.95,79.104
3023.074,76.349
3023.199,76.098
3023.323,78.303
3023.447,81.062
3023.572,83.04
3023.696,83.642
3023.82,83.382
3023.944,83.896
3024.069,85.064
3024.193,84.924
3024.317,82.702
3024.442,80.919
3024.566,81.584
3024.69,82.922
3024.814,81.611
3024.939,78.84
3025.063,77.204
3025.187,77.838
3025.312,79.21
3025.436,80.815
3025.56,83.713
3025.684,87.489
3025.809,89.277
3025.933,87.147
3026.057,82.975
3026.182,80.767
3026.306,81.565
3026.43,83.735
3026.554,84.773
3026.679,83.937
3026.803,81.501
3026.927,79.26
3027.052,79.152
3027.176,81.708
3027.3,83.677
3027.425,82.744
3027.549,80.526
3027.673,81.017
3027.797,84.064
3027.922,85.283
3028.046,83.434
3028.17,81.49
3028.294,82.016
3028.419,82.958
3028.543,81.205
3028.667,77.975
3028.792,76.302
3028.916,77.564
3029.04,79.17
3029.165,79.346
3029.289,78.617
3029.413,78.637
3029.537,78.682
3029.662,77.452
3029.786,76.298
3029.91,77.125
3030.035,78.905
3030.159,79.172
3030.283,77.379
3030.407,76.356
3030.532,76.906
3030.656,78.441
3030.78,80.361
3030.905,82.638
3031.029,84.94
3031.153,86.275
3031.277,85.816
3031.402,84.074
3031.526,80.94
3031.65,76.713
3031.775,73.691
3031.899,74.639
3032.023,80.715
3032.147,86.947
3032.272,88.708
3032.396,85.793
3032.52,82.193
3032.645,80.422
3032.769,81.117
3032.893,82.895
3033.018,83.025
3033.142,80.025
3033.266,75.744
3033.39,73.315
3033.515,73.489
3033.639,74.597
3033.763,75.338
3033.887,76.12
3034.012,77.229
3034.136,77.68
3034.26,76.102
3034.385,72.852
3034.509,70.666
3034.633,70.789
3034.758,72.804
3034.882,75.37
3035.006,77.978
3035.13,80.702
3035.255,83.601
3035.379,86.43
3035.503,87.82
3035.628,87.284
3035.752,85.543
3035.876,83.335
3036,80.483
3036.125,77.557
3036.249,76.889
3036.373,78.601
3036.498,80.062
3036.622,79.896
3036.746,79.038
3036.871,77.587
3036.995,74.896
3037.119,71.248
3037.243,69.907
3037.368,72.425
3037.492,76.849
3037.616,79.177
3037.74,78.701
3037.865,76.893
3037.989,74.994
3038.113,72.657
3038.238,70.197
3038.362,68.99
3038.486,68.689
3038.611,66.963
3038.735,63.354
3038.859,59.555
3038.983,59.429
3039.108,63.255
3039.232,68.06
3039.356,71.004
3039.48,72.755
3039.605,75.418
3039.729,78.614
3039.854,80.701
3039.978,80.928
3040.102,80.346
3040.226,79.804
3040.351,79.828
3040.475,80.109
3040.599,80.444
3040.723,80.795
3040.848,80.809
3040.972,80.276
3041.096,80.479
3041.221,82.14
3041.345,84.125
3041.469,84.721
3041.594,84.312
3041.718,83.862
3041.842,82.97
3041.966,81.165
3042.091,79.705
3042.215,79.51
3042.339,79.483
3042.464,79.075
3042.588,79.547
3042.712,81
3042.836,80.848
3042.961,77.611
3043.085,74.094
3043.209,74.006
3043.333,76.452
3043.458,78.372
3043.582,79.356
3043.706,80.531
3043.831,82.237
3043.955,83.308
3044.079,82.534
3044.204,80.597
3044.328,79.295
3044.452,80.071
3044.576,82.26
3044.701,83.844
3044.825,83.521
3044.949,82.499
3045.074,81.242
3045.198,80.795
3045.323,82.369
3045.447,86.405
3045.571,90.482
3045.695,91.467
3045.82,88.124
3045.944,84.169
3046.068,82.782
3046.193,84.893
3046.317,88.111
3046.441,90.104
3046.566,88.431
3046.69,84.188
3046.814,79.269
3046.939,76.181
3047.063,75.138
3047.187,75.331
3047.312,75.918
3047.436,77.136
3047.56,79.093
3047.685,81.176
3047.809,82.093
3047.933,80.651
3048.058,78.318
3048.182,76.994
3048.306,78.772
3048.43,82.906
3048.555,87.272
3048.679,89.869
3048.803,91.123
3048.928,91.683
3049.052,90.959
3049.177,88.27
3049.301,85.322
3049.425,84.493
3049.549,85.3
3049.674,86.168
3049.798,86.102
3049.922,84.517
3050.047,81.948
3050.171,79.38
3050.295,78.28
3050.42,79.113
3050.544,80.709
3050.668,82.689
3050.793,84.462
3050.917,85.558
3051.041,85.928
3051.166,85.815
3051.29,86.085
3051.414,87.192
3051.539,87.896
3051.663,86.957
3051.787,84.218
3051.912,81.928
3052.036,82.604
3052.16,86.167
3052.284,89.736
3052.409,89.514
3052.533,85.548
3052.657,79.545
3052.782,73.496
3052.906,69.781
3053.031,70.433
3053.155,76.023
3053.279,82.428
3053.404,85.089
3053.528,82.3
3053.652,76.266
3053.776,69.469
3053.901,63.915
3054.025,59.556
3054.149,55.843
3054.274,52.908
3054.398,51.446
3054.522,52.746
3054.647,56.49
3054.771,61.051
3054.895,63.718
3055.02,63.514
3055.144,63.128
3055.268,66.717
3055.393,73.564
3055.517,79.787
3055.641,83.693
3055.766,87.417
3055.89,92.776
3056.014,97.996
3056.139,101.178
3056.263,101.132
3056.387,98.565
3056.511,93.571
3056.636,86.01
3056.76,76.836
3056.885,69.418
3057.009,68.122
3057.133,73.269
3057.258,80.814
3057.382,85.557
3057.506,85.732
3057.63,82.843
3057.755,80.68
3057.879,80.84
3058.003,82.551
3058.128,84.549
3058.252,85.885
3058.376,85.217
3058.501,81.82
3058.625,76.99
3058.749,72.23
3058.874,67.524
3058.998,64.725
3059.122,66.305
3059.247,71.76
3059.371,76.322
3059.495,77.414
3059.62,76.393
3059.744,76.172
3059.868,77.387
3059.993,79.115
3060.117,79.628
3060.241,78.198
3060.365,75.07
3060.49,72.462
3060.614,71.541
3060.739,72.192
3060.863,73.772
3060.987,76.244
3061.112,78.701
3061.236,79.484
3061.36,78.191
3061.485,76.852
3061.609,76.498
3061.733,76.362
3061.857,75.906
3061.982,76.157
3062.106,77.604
3062.23,78.884
3062.355,79.209
3062.479,79.706
3062.604,82.274
3062.728,86.843
3062.852,90.19
3062.976,89.975
3063.101,86.255
3063.225,82.381
3063.349,80.744
3063.474,81.112
3063.598,81.302
3063.722,81.149
3063.847,82.082
3063.971,84.142
3064.095,85.746
3064.22,85.59
3064.344,84.104
3064.468,81.986
3064.593,80.06
3064.717,78.027
3064.841,75.771
3064.966,73.609
3065.09,72.445
3065.214,73.151
3065.339,75.1
3065.463,77.896
3065.587,81.097
3065.711,83.412
3065.836,84.701
3065.96,85.526
3066.084,86.468
3066.209,88.106
3066.333,90.964
3066.458,94.162
3066.582,95.603
3066.706,94.592
3066.83,92.404
3066.955,90.565
3067.079,89.583
3067.203,89.597
3067.328,90.274
3067.452,91.05
3067.576,92.07
3067.701,93.365
3067.825,94.321
3067.949,93.352
3068.074,90.537
3068.198,87.575
3068.322,85.652
3068.447,84.645
3068.571,84.324
3068.695,85.229
3068.82,87.683
3068.944,90.294
3069.068,90.276
3069.193,88.034
3069.317,86.139
3069.441,85.294
3069.566,83.717
3069.69,80.131
3069.814,75.929
3069.939,72.928
3070.063,72.234
3070.187,73.314
3070.312,75.027
3070.436,76.486
3070.56,78.731
3070.685,82.179
3070.809,85.562
3070.933,87.481
3071.058,87.109
3071.182,83.922
3071.306,77.911
3071.431,70.154
3071.555,62.627
3071.679,56.66
3071.804,53.884
3071.928,54.48
3072.052,58.312
3072.177,64.141
3072.301,70.722
3072.426,77.062
3072.55,81.507
3072.674,83.206
3072.799,81.26
3072.923,76.73
3073.047,71.467
3073.172,67.589
3073.296,66.084
3073.42,66.474
3073.545,66.452
3073.669,65.149
3073.793,62.999
3073.918,60.647
3074.042,58.463
3074.167,57.569
3074.291,59.756
3074.415,64.552
3074.54,69.971
3074.664,74.662
3074.788,78.183
3074.913,79.041
3075.037,76.396
3075.161,71.301
3075.286,67.361
3075.41,66.337
3075.534,67.504
3075.659,68.437
3075.783,67.975
3075.907,66.812
3076.032,67.057
3076.156,69.465
3076.28,72.797
3076.405,74.548
3076.529,73.778
3076.653,71.342
3076.778,68.941
3076.902,67.508
3077.026,67.428
3077.151,68.055
3077.275,69.113
3077.399,71.154
3077.524,74.717
3077.648,78.649
3077.772,80.046
3077.897,78.676
3078.021,76.207
3078.146,73.368
3078.27,69.389
3078.394,64.766
3078.519,61.831
3078.643,62.594
3078.767,65.472
3078.892,66.717
3079.016,63.244
3079.14,56.673
3079.265,51.535
3079.389,52.206
3079.513,57.408
3079.638,64.867
3079.762,71.986
3079.886,77.499
3080.011,81.214
3080.135,82.979
3080.26,82.564
3080.384,80.259
3080.508,77.531
3080.633,75.687
3080.757,75.396
3080.881,75.584
3081.006,73.747
3081.13,66.786
3081.254,56.499
3081.379,46.926
3081.503,43.078
3081.627,46.125
3081.752,56.111
3081.876,70.137
3082,82.511
3082.125,88.004
3082.249,86.948
3082.374,84.08
3082.498,84.691
3082.622,89.235
3082.747,94.396
3082.871,95.148
3082.995,91.652
3083.12,87.454
3083.244,86.425
3083.368,87.021
3083.493,85.388
3083.617,79.522
3083.741,70.941
3083.866,62.685
3083.99,58.281
3084.114,58.873
3084.239,63.758
3084.363,69.72
3084.487,75.256
3084.612,79.122
3084.736,81.179
3084.86,82.648
3084.985,85.744
3085.109,90.08
3085.233,93.046
3085.358,92.627
3085.482,89.376
3085.606,84.472
3085.731,79.757
3085.855,76.824
3085.979,76.676
3086.104,77.611
3086.228,77.623
3086.353,76.287
3086.477,75.952
3086.601,77.583
3086.726,79.712
3086.85,81.304
3086.974,84.22
