GR,time
76.80708497,724
73.34051308,725
69.74415421,726
67.0804564,727
66.43885694,728
66.74577932,729
66.39408333,730
66.32003667,731
67.57253365,732
68.29177183,733
66.61624083,734
63.44435379,735
61.02636773,736
60.38497134,737
61.16242714,738
62.28097554,739
62.74469577,740
63.28377078,741
65.43018448,742
69.05724106,743
72.73043398,744
74.85461393,745
75.05093781,746
74.3774746,747
74.27648814,748
74.92442696,749
75.31466598,750
74.80863314,751
72.54452985,752
68.36512111,753
64.68707558,754
63.91311768,755
65.56705103,756
68.1678671,757
70.81767311,758
72.48402414,759
72.39008555,760
71.26698643,761
70.76540354,762
72.35018228,763
75.98062907,764
79.77890012,765
81.41202185,766
80.41813905,767
78.35151829,768
77.28491546,769
78.02249112,770
79.11642828,771
79.15598584,772
78.98066282,773
79.13934638,774
78.09788009,775
74.307103,776
69.45526741,777
67.06751045,778
68.51083075,779
72.78927782,780
77.86971398,781
81.43690323,782
82.2385063,783
81.48102103,784
81.18311906,785
81.39956352,786
81.53837924,787
82.54642815,788
85.30897739,789
88.77401626,790
90.61436584,791
89.13108553,792
83.67043838,793
74.46397822,794
63.535733,795
54.96939708,796
52.76780422,797
57.44684954,798
65.29551341,799
72.11148917,800
76.871939,801
80.68586931,802
83.47487992,803
83.68260141,804
80.82465236,805
76.92611267,806
75.01230601,807
76.11235852,808
77.92281541,809
77.8764355,810
76.9642588,811
77.33173047,812
78.23335252,813
78.09505343,814
77.54924169,815
77.11847825,816
75.3293193,817
72.27780228,818
70.48685491,819
70.20067467,820
68.89125695,821
66.47396808,822
66.15853666,823
69.66998146,824
74.72231393,825
77.78437215,826
77.7233122,827
76.00318447,828
73.94043868,829
71.29160461,830
68.23315793,831
66.31645129,832
66.33745005,833
67.47231501,834
69.22821459,835
71.8408171,836
74.98823829,837
77.86300375,838
79.48584036,839
78.8730526,840
76.57895616,841
75.15376462,842
75.76336862,843
76.59899387,844
76.24163722,845
75.77765858,846
77.22490065,847
81.17173446,848
85.42256049,849
86.23382513,850
82.1085259,851
75.24636686,852
68.77849012,853
65.20474342,854
66.37091656,855
71.1995462,856
76.10638718,857
78.42146143,858
77.51415913,859
74.2317123,860
70.59834006,861
68.3797563,862
66.82758596,863
64.43976542,864
62.2916309,865
62.85997744,866
66.33828707,867
70.60108426,868
74.29837338,869
77.17532747,870
78.04916884,871
75.55330867,872
70.77403689,873
66.74658277,874
65.72335898,875
67.34645792,876
69.76443238,877
72.33367484,878
75.77814811,879
79.48287259,880
81.27511328,881
80.38101909,882
78.80157839,883
78.69507711,884
79.8139784,885
80.39625245,886
79.55294869,887
77.96331135,888
76.60343238,889
76.07262564,890
75.72205235,891
74.41958117,892
72.71472656,893
72.22374509,894
73.2226741,895
74.46935047,896
75.64817888,897
77.05900926,898
77.29327436,899
75.63171564,900
73.9563202,901
74.04566179,902
74.48621347,903
73.45952912,904
72.44917037,905
73.92626184,906
77.87474568,907
81.87628295,908
82.48797108,909
77.74311464,910
69.20965666,911
61.37119158,912
58.33590515,913
60.77438889,914
66.43563106,915
72.69131243,916
77.34272439,917
78.52280522,918
75.736161,919
71.26029002,920
68.22721657,921
67.99636951,922
69.75951299,923
71.69437745,924
72.62310852,925
73.07799422,926
73.97959081,927
74.90651502,928
75.58894416,929
76.96615138,930
78.43931131,931
76.23746483,932
68.52297111,933
59.76681096,934
56.56051393,935
59.85723211,936
65.46761997,937
70.24006097,938
74.14173967,939
77.28341155,940
79.03984322,941
79.36544935,942
78.8360658,943
78.24562144,944
78.17357992,945
77.2556199,946
72.73602481,947
64.32871386,948
56.13206805,949
53.04463972,950
56.23190948,951
63.43242372,952
71.57084277,953
78.82103095,954
84.91620684,955
90.32591466,956
95.70293565,957
101.0352404,958
104.6863014,959
104.4166953,960
99.85946556,961
92.69623581,962
84.98011734,963
78.7054716,964
76.2809021,965
78.59021677,966
83.76625543,967
88.82784296,968
91.80406314,969
92.6521392,970
92.12967688,971
90.32818782,972
87.99276179,973
85.84183737,974
83.26073397,975
79.13894352,976
74.50744435,977
72.83131079,978
75.13086586,979
79.47516421,980
84.22871455,981
88.18688137,982
89.32479208,983
86.89097445,984
82.9970217,985
80.80711662,986
81.43899741,987
83.45309507,988
84.60755125,989
84.14305936,990
83.34721121,991
84.11394088,992
86.06684127,993
86.48668742,994
84.40575249,995
81.96474446,996
79.38593402,997
74.38417794,998
69.02583132,999
68.74009619,1000
74.70524626,1001
81.33067067,1002
83.93047179,1003
82.92737412,1004
81.34098806,1005
80.76819727,1006
80.9237192,1007
81.35773391,1008
83.12679855,1009
85.48053173,1010
84.20333901,1011
77.51513079,1012
70.2694716,1013
68.59917776,1014
73.27130698,1015
81.95489953,1016
90.65112899,1017
94.78808409,1018
93.62136974,1019
91.25837942,1020
90.70708679,1021
89.08561861,1022
84.4878106,1023
80.0787195,1024
80.21889353,1025
84.55949931,1026
87.72024519,1027
85.29604143,1028
78.40279352,1029
72.61790737,1030
72.35382472,1031
75.91825561,1032
80.84940299,1033
86.22358667,1034
90.99408132,1035
93.08859037,1036
91.88865055,1037
88.90808401,1038
85.52400507,1039
83.61180178,1040
83.86885338,1041
84.63307678,1042
83.5010322,1043
78.3714393,1044
70.14810725,1045
62.39245488,1046
59.6854461,1047
63.72127269,1048
71.78050676,1049
78.03703935,1050
79.53433906,1051
79.2160707,1052
80.18285888,1053
80.4655498,1054
76.42397747,1055
69.41943122,1056
64.72427909,1057
64.7918987,1058
67.39372438,1059
70.53394728,1060
74.70930003,1061
79.9098203,1062
82.95064061,1063
81.20885729,1064
76.3051093,1065
73.62505883,1066
76.64453532,1067
82.2752073,1068
85.26318281,1069
85.32715287,1070
85.19944001,1071
85.78741667,1072
86.02955877,1073
84.78135989,1074
81.98999842,1075
79.62420802,1076
79.37523244,1077
80.19889442,1078
80.45571958,1079
79.69986827,1080
78.45913751,1081
78.06388607,1082
79.25060042,1083
81.00310893,1084
81.38576993,1085
80.42146411,1086
79.54357636,1087
79.74920307,1088
80.84700651,1089
81.64495922,1090
81.72953623,1091
81.93835834,1092
82.626706,1093
83.29494495,1094
83.44549371,1095
82.61789911,1096
80.2823564,1097
77.40997214,1098
76.54887362,1099
78.66058794,1100
81.66946654,1101
83.12235915,1102
82.16891207,1103
77.99507473,1104
70.59143067,1105
64.48318225,1106
66.77835832,1107
77.45595791,1108
88.15386997,1109
93.13959446,1110
93.3181186,1111
90.4047954,1112
84.99456789,1113
79.59073884,1114
76.39672676,1115
74.27181311,1116
71.68922148,1117
70.85758674,1118
74.61612685,1119
81.23642664,1120
86.21777181,1121
88.10623597,1122
89.16445845,1123
91.2835045,1124
94.04521066,1125
95.59838495,1126
93.669123,1127
88.55483538,1128
83.41668012,1129
80.88575782,1130
81.06289943,1131
83.79627749,1132
88.39191094,1133
92.31516586,1134
93.64409912,1135
93.60459665,1136
94.49208768,1137
96.02624212,1138
96.86984993,1139
95.92345269,1140
92.48148694,1141
87.71665459,1142
85.77213462,1143
89.69674579,1144
96.44500472,1145
99.40382942,1146
95.99877414,1147
89.79241693,1148
85.32165132,1149
84.35793161,1150
85.50960903,1151
86.63388058,1152
86.26130417,1153
85.80876368,1154
87.14447453,1155
89.22127036,1156
89.68049088,1157
90.0660167,1158
92.68740575,1159
95.40420139,1160
93.3644523,1161
86.4895437,1162
79.83155411,1163
75.98700789,1164
74.03777482,1165
72.90734572,1166
72.66956869,1167
74.68975052,1168
79.99256447,1169
86.40369879,1170
88.64648671,1171
86.07368928,1172
82.33493765,1173
79.55718509,1174
79.73312673,1175
86.42181316,1176
97.59725639,1177
105.263849,1178
105.3776375,1179
101.1386794,1180
96.31397467,1181
92.7031976,1182
90.88904386,1183
90.04134257,1184
89.47684296,1185
91.01895212,1186
97.03222946,1187
105.7947805,1188
111.4224184,1189
110.1067885,1190
105.4899728,1191
104.653658,1192
108.35604,1193
110.5978686,1194
109.0819804,1195
104.4286496,1196
98.45625137,1197
93.88385466,1198
94.72774814,1199
99.79076347,1200
101.5381763,1201
97.00063619,1202
90.72281767,1203
87.92783864,1204
88.49376628,1205
89.28335236,1206
87.44299808,1207
83.21706694,1208
79.90095257,1209
80.60233027,1210
84.70906883,1211
89.47593172,1212
92.80509624,1213
93.70232248,1214
92.6867097,1215
90.50504554,1216
86.63591844,1217
80.86853481,1218
75.41190806,1219
73.52943692,1220
75.57164661,1221
78.92990603,1222
82.3991697,1223
87.38834652,1224
93.37769519,1225
97.08236459,1226
96.44563576,1227
94.04837278,1228
93.17510034,1229
93.79210585,1230
93.88893538,1231
93.29737899,1232
93.37492757,1233
93.60491322,1234
92.41204862,1235
90.61547899,1236
90.57817433,1237
92.27530978,1238
93.02046858,1239
91.42126413,1240
89.29111367,1241
88.12839702,1242
87.28344514,1243
86.35283945,1244
86.75726792,1245
89.33433564,1246
92.81906509,1247
95.05324092,1248
94.67191324,1249
92.21831123,1250
90.00405961,1251
88.90699062,1252
87.77497875,1253
86.81038223,1254
87.43442676,1255
89.744863,1256
92.7987775,1257
95.64162777,1258
95.79638267,1259
91.24630269,1260
83.37904512,1261
75.84018689,1262
72.08969929,1263
75.03429277,1264
83.62289333,1265
91.79037199,1266
94.0223159,1267
91.13327845,1268
87.96586358,1269
86.27902651,1270
83.31354696,1271
78.39655243,1272
75.26467187,1273
77.79440773,1274
83.94192131,1275
89.41684798,1276
92.01616858,1277
91.6911851,1278
89.18662635,1279
86.23209214,1280
84.88286002,1281
85.70043816,1282
86.85968855,1283
86.46388002,1284
85.32531763,1285
85.20171526,1286
87.17903411,1287
89.63832434,1288
89.58320302,1289
87.06248982,1290
85.85684186,1291
87.9058052,1292
90.2906835,1293
89.43284814,1294
85.89571984,1295
83.590592,1296
84.87693924,1297
86.65614299,1298
85.2203155,1299
82.15505812,1300
82.93262796,1301
87.51696894,1302
91.18835776,1303
91.83053074,1304
91.65238083,1305
92.47578007,1306
93.60616241,1307
93.58211768,1308
91.96826993,1309
89.4960746,1310
88.35999981,1311
89.60792203,1312
90.485082,1313
87.72879784,1314
80.95987286,1315
73.05652628,1316
67.19364644,1317
65.73310523,1318
68.25163383,1319
71.40306462,1320
73.99641694,1321
76.53129223,1322
78.39358577,1323
78.42234122,1324
77.9873875,1325
79.59064146,1326
82.68460951,1327
84.48666512,1328
83.63537452,1329
81.01790466,1330
79.80466657,1331
81.75085927,1332
86.32309424,1333
91.51921973,1334
96.05199907,1335
98.65514272,1336
98.40996446,1337
95.96181993,1338
93.78216674,1339
92.1605846,1340
88.83023709,1341
84.61981232,1342
83.42801709,1343
86.03379573,1344
88.89673478,1345
90.67639182,1346
93.2546694,1347
98.00921341,1348
103.8696399,1349
108.2540409,1350
109.0487314,1351
106.8790341,1352
104.3313016,1353
103.6648002,1354
105.1201278,1355
107.4554821,1356
107.748343,1357
104.3113578,1358
98.66171058,1359
94.10319939,1360
92.27287949,1361
91.68324477,1362
90.18189167,1363
88.55902667,1364
89.68042663,1365
93.60296033,1366
96.30334705,1367
95.64204775,1368
93.59892945,1369
91.72227218,1370
89.25958697,1371
86.48332685,1372
84.50880775,1373
83.32595511,1374
82.43984449,1375
82.75740245,1376
85.2535484,1377
88.99120454,1378
91.77169733,1379
92.45907053,1380
91.31633487,1381
89.03511669,1382
87.14225025,1383
87.53772996,1384
89.84900278,1385
91.39941797,1386
90.56407028,1387
87.86666948,1388
83.99123085,1389
79.61335434,1390
76.56540575,1391
76.25277379,1392
78.52551466,1393
82.52146175,1394
86.91191359,1395
90.39217428,1396
92.41652495,1397
93.55213415,1398
94.19055251,1399
94.82406035,1400
96.07974476,1401
96.78225595,1402
95.3416164,1403
92.20975707,1404
89.23524566,1405
87.41249896,1406
86.49319194,1407
85.91527677,1408
85.27185875,1409
83.8949108,1410
81.88490964,1411
80.92721235,1412
82.2338095,1413
84.40167741,1414
84.83829474,1415
83.36323396,1416
82.39311585,1417
84.09509614,1418
87.71440637,1419
90.08889542,1420
89.45715097,1421
87.17189268,1422
85.76514003,1423
86.56361256,1424
88.52322466,1425
89.63984586,1426
88.6611644,1427
87.72983553,1428
89.55176353,1429
93.73345211,1430
96.94209326,1431
96.7703225,1432
93.98668408,1433
90.62603886,1434
88.30421493,1435
88.61594434,1436
91.6674058,1437
94.33219419,1438
94.446476,1439
92.97737211,1440
91.42998433,1441
88.70456528,1442
85.3826083,1443
83.49205488,1444
83.14404617,1445
83.19999964,1446
82.94990283,1447
81.27221475,1448
78.06094433,1449
74.8067022,1450
73.12565923,1451
72.95755737,1452
73.58967317,1453
74.30121495,1454
75.70767991,1455
79.30431665,1456
84.83577101,1457
89.135,1458
89.92797678,1459
87.57324919,1460
84.79853356,1461
83.94930461,1462
85.63911265,1463
88.97908835,1464
92.42478156,1465
94.29552076,1466
94.07489857,1467
91.96324844,1468
89.51488476,1469
88.08112152,1470
87.7911282,1471
88.19377663,1472
88.6366091,1473
88.99870803,1474
89.74592951,1475
90.88563378,1476
92.70698087,1477
95.53154696,1478
99.19325041,1479
102.0755937,1480
101.8122687,1481
99.31024543,1482
97.59931038,1483
98.25656317,1484
99.38633802,1485
99.32944291,1486
98.15793369,1487
95.73714451,1488
92.25089936,1489
90.08371754,1490
90.14978997,1491
90.33550585,1492
90.27503236,1493
90.77423878,1494
91.314048,1495
91.13259766,1496
92.11238728,1497
94.82531466,1498
95.2287347,1499
90.89178362,1500
85.63606624,1501
83.3518408,1502
82.6759871,1503
81.94531472,1504
83.76092179,1505
89.14755641,1506
94.46284499,1507
96.75673694,1508
95.92845466,1509
93.19671725,1510
89.84634757,1511
87.39780522,1512
86.64577525,1513
86.89662465,1514
87.10588823,1515
87.41313594,1516
88.23599017,1517
89.44511648,1518
91.36269126,1519
93.68272324,1520
94.43715693,1521
92.13536551,1522
88.43359571,1523
86.63913186,1524
87.55902686,1525
89.41350816,1526
90.32652655,1527
90.68001588,1528
92.26752432,1529
95.19338201,1530
97.93011782,1531
99.41241193,1532
99.72113859,1533
99.08470719,1534
96.85073683,1535
93.01066363,1536
89.3255814,1537
87.5891043,1538
87.220896,1539
86.31554963,1540
84.56817224,1541
83.13105764,1542
82.47005847,1543
82.15874772,1544
82.54138359,1545
83.74065533,1546
84.93071453,1547
85.99237697,1548
87.27415987,1549
87.81981571,1550
86.75040897,1551
85.61921911,1552
85.55357334,1553
84.90392567,1554
82.85119525,1555
82.19983612,1556
84.40720054,1557
85.80680406,1558
83.38730043,1559
79.28815695,1560
77.02989453,1561
77.45365249,1562
79.75043281,1563
82.4272652,1564
82.91985598,1565
81.45525413,1566
80.53491316,1567
81.59235764,1568
84.86842489,1569
88.52439462,1570
89.37927266,1571
87.60598409,1572
87.01721597,1573
89.33832795,1574
91.70141696,1575
92.79258913,1576
95.19197117,1577
98.40680627,1578
98.48379859,1579
94.07678125,1580
89.02113654,1581
85.80666048,1582
82.85897763,1583
79.9793152,1584
79.74436013,1585
83.01597265,1586
87.90409439,1587
91.53972278,1588
92.55846248,1589
91.60951541,1590
90.42196629,1591
90.05743464,1592
91.24050401,1593
91.66395,1594
88.64306757,1595
84.93475929,1596
84.98471143,1597
87.46929534,1598
87.99981596,1599
87.29819397,1600
87.97775294,1601
89.14219414,1602
89.94973502,1603
91.41365484,1604
93.90834857,1605
95.18116452,1606
94.37776076,1607
93.82935095,1608
95.30368159,1609
97.36980768,1610
97.4987046,1611
95.81014205,1612
94.00134924,1613
92.94463578,1614
91.205706,1615
88.73150547,1616
87.23971109,1617
88.63691189,1618
91.62522017,1619
93.4345242,1620
92.54156959,1621
90.17883521,1622
88.27639864,1623
87.40372775,1624
87.80702999,1625
89.93320681,1626
92.63700311,1627
93.79212977,1628
93.41721217,1629
92.98366313,1630
92.76386849,1631
91.66285469,1632
90.14855683,1633
90.21289469,1634
90.60212974,1635
89.32476838,1636
88.18106739,1637
90.25986456,1638
93.51853524,1639
93.21241423,1640
89.06603404,1641
84.70426311,1642
83.1183408,1643
84.68973507,1644
87.88884665,1645
91.0782325,1646
93.27012577,1647
94.69220034,1648
95.54051047,1649
95.37714602,1650
93.30008287,1651
90.23112934,1652
88.66849097,1653
89.00748525,1654
88.28454421,1655
85.44606022,1656
83.6268768,1657
84.94304889,1658
87.74746023,1659
89.88451302,1660
91.53117129,1661
92.65038806,1662
92.20842561,1663
90.42884274,1664
88.38888039,1665
86.14418806,1666
83.58188483,1667
82.43478957,1668
84.3018362,1669
88.31362672,1670
92.90279137,1671
96.44691862,1672
97.16868795,1673
95.03704582,1674
91.83324156,1675
88.87695831,1676
87.41622576,1677
87.91326644,1678
87.68535516,1679
83.84998566,1680
79.29416205,1681
79.35601283,1682
83.99794929,1683
88.83819266,1684
90.97337479,1685
90.86923311,1686
90.76444036,1687
91.48582532,1688
91.75801412,1689
91.28689811,1690
92.43852008,1691
96.23764314,1692
99.91268979,1693
100.10982,1694
97.53781728,1695
95.73730644,1696
96.61858559,1697
98.48034958,1698
99.24551389,1699
99.19055459,1700
99.67641276,1701
100.5856932,1702
101.2545221,1703
102.033035,1704
103.5013728,1705
104.7939834,1706
104.3350572,1707
103.3384068,1708
104.010744,1709
106.0352804,1710
106.8855538,1711
104.6325686,1712
99.54880313,1713
93.38467683,1714
89.14457436,1715
87.95362146,1716
87.83230133,1717
87.40751345,1718
88.85229827,1719
92.28094352,1720
92.7279582,1721
87.23299907,1722
80.86388342,1723
79.77533992,1724
82.67606118,1725
85.68202704,1726
87.49167501,1727
88.97835611,1728
89.33082444,1729
87.63222054,1730
86.05773991,1731
86.16677694,1732
86.96659396,1733
87.75824214,1734
90.29133121,1735
94.63825583,1736
97.97635057,1737
100.0110762,1738
103.1844109,1739
106.323112,1740
105.6636348,1741
103.0719122,1742
103.030563,1743
105.3514304,1744
105.5912487,1745
102.4385392,1746
98.66573759,1747
96.56372237,1748
96.35171976,1749
96.31483313,1750
95.64009469,1751
94.78203488,1752
94.33331936,1753
94.59424228,1754
95.57225079,1755
97.2240475,1756
98.67364139,1757
99.63172357,1758
100.8424744,1759
101.704777,1760
100.4485184,1761
97.54397452,1762
95.09719212,1763
93.71555957,1764
92.06787058,1765
90.52687192,1766
89.58947712,1767
87.67665662,1768
84.26869738,1769
80.89072083,1770
79.45659627,1771
80.59585107,1772
83.22908195,1773
84.85102106,1774
85.44725443,1775
87.99874961,1776
93.20143016,1777
97.69274703,1778
98.89694751,1779
98.4456059,1780
98.8484673,1781
100.2115495,1782
100.034372,1783
97.05126305,1784
93.27806185,1785
91.41707602,1786
90.77407629,1787
88.54941386,1788
84.95680955,1789
82.94209952,1790
82.4281211,1791
81.27064897,1792
80.09096727,1793
81.75588698,1794
86.00994034,1795
90.66145156,1796
93.96502881,1797
94.48656956,1798
92.62660983,1799
91.22565241,1800
92.07984028,1801
93.64677293,1802
93.11179567,1803
90.04340856,1804
85.6432686,1805
81.42781196,1806
79.09460887,1807
79.41700803,1808
81.7891359,1809
85.14930866,1810
88.10067332,1811
88.12869454,1812
84.3006363,1813
79.98375363,1814
78.00316522,1815
77.34773063,1816
76.94759358,1817
77.91099666,1818
80.16782931,1819
80.6706713,1820
77.25107923,1821
70.92700747,1822
63.86222437,1823
58.66245405,1824
59.08067431,1825
66.79878711,1826
77.95569762,1827
86.87397001,1828
90.98329633,1829
90.11241342,1830
86.30497255,1831
83.69097088,1832
84.28879806,1833
86.11659309,1834
87.26753596,1835
88.06747264,1836
89.05831211,1837
90.05376247,1838
90.78643848,1839
91.10708026,1840
91.44180266,1841
92.65865989,1842
94.77127243,1843
96.04808497,1844
95.31239916,1845
93.63311573,1846
92.02481252,1847
89.97303994,1848
87.57064241,1849
85.76962867,1850
83.95802347,1851
81.64632852,1852
80.61835501,1853
82.03275458,1854
84.3338779,1855
85.83540302,1856
86.78329645,1857
87.67482492,1858
87.53015603,1859
85.58139965,1860
84.0770262,1861
84.76872526,1862
86.10876023,1863
85.27216201,1864
83.10512444,1865
82.40657986,1866
83.6928295,1867
84.70310365,1868
83.55724158,1869
81.86817796,1870
81.85636532,1871
83.55125343,1872
85.66153006,1873
87.2849936,1874
87.77365252,1875
87.31680996,1876
86.52851285,1877
84.97576286,1878
83.06158851,1879
82.08229976,1880
81.35414723,1881
79.42574337,1882
76.83881317,1883
74.02620617,1884
71.37751447,1885
71.09194847,1886
74.20754333,1887
78.2645832,1888
79.99305398,1889
80.45188384,1890
81.57608514,1891
83.39867027,1892
83.38269848,1893
80.03721065,1894
71.52923719,1895
56.06247927,1896
39.67058514,1897
30.84520342,1898
33.59864981,1899
43.72380564,1900
57.95699143,1901
73.67286389,1902
86.49141999,1903
92.25724097,1904
92.22043288,1905
90.95815415,1906
89.67943514,1907
86.3771797,1908
82.82327971,1909
83.24803426,1910
87.72606548,1911
91.77775305,1912
92.02618646,1913
88.80734073,1914
85.32264377,1915
85.41742098,1916
88.58741199,1917
91.11499373,1918
90.92728452,1919
90.33536015,1920
90.22770337,1921
89.12016058,1922
86.33532557,1923
83.37740108,1924
81.12675914,1925
79.42589854,1926
79.16005026,1927
81.48233156,1928
84.76537439,1929
86.14649574,1930
85.19845951,1931
83.04216314,1932
80.73435107,1933
79.34339552,1934
79.4497896,1935
79.89400231,1936
79.85830696,1937
80.23412871,1938
82.06841249,1939
84.34541882,1940
85.31381979,1941
85.41607684,1942
86.06643775,1943
85.33033698,1944
81.4593951,1945
77.38482025,1946
77.17924215,1947
81.00943717,1948
86.03780403,1949
89.90352203,1950
91.11923874,1951
89.87565911,1952
88.61219033,1953
89.4328609,1954
91.73594756,1955
92.66072707,1956
90.56281323,1957
86.64991596,1958
83.33503075,1959
81.93860304,1960
82.69137504,1961
84.98388032,1962
87.1874774,1963
87.70124376,1964
85.91995794,1965
82.57927082,1966
79.62422409,1967
79.07498506,1968
81.33823326,1969
84.3014647,1970
85.58979377,1971
84.80249398,1972
82.98721007,1973
81.74648653,1974
81.94036173,1975
